lived-in,"The military has made no secret of its dislike for Samak and the PPP , but the former Bangkok governor said he was confident that the generals would not try to stage another coup if he emerges as the winner .",Samak,Bangkok
lived-in,"`` There is still more work to be done , '' Bush said after his meeting with Iraqi Prime Minister Nouri al-Maliki , adding that the security pact puts Iraq on solid footing .",Nouri al-Maliki,Iraq
lived-in,Latvia 's former President Guntis Ulmanis,Guntis,Latvia
lived-in,"Secretary of State Condoleezza Rice flew to Tbilisi to meet Georgian President Mikheil Saakashvili , who signed a formal cease-fire .",Mikheil Saakashvili,Tbilisi
lived-in,"And Sheik Mohammed bin Rashid al-Maktoum , the ruler of Dubai in the United Arab Emirates , has owned horses who won most of the biggest prizes in horse racing , including the Prix de l'Arc de Triomphe in Paris and the Preakness Stakes .",Mohammed bin Rashid al-Maktoum,Dubai
lived-in,Chapman also said he is making a deal to be buried at an historic slave burial ground near first U.S. President George Washington 's Mount Vernon home .,U.S. President George Washington,Mount Vernon
lived-in,"Mitt Romney , the former Massachusetts governor , must agree , since his wife , Ann Romney , made it her business to assert that her husband `` had only one wife . ''",Mitt Romney,Massachusetts
lived-in,Thai Prime Minister Samak Sundaravej on Friday blamed foreign militants for instigating separatist unrest in mainly Muslim provinces of southern Thailand .,Samak Sundaravej,Thailand
lived-in,"Adrian Fenty , as mayor of the District of Columbia .",Adrian Fenty,District of Columbia
lived-in,"All 64 of Louisiana 's parishes had requested federal disaster aid , Louisiana Gov. Bobby Jindal said .",Bobby Jindal,Louisiana
nationality,Austria's Nicole Hosp won the season's final slalom on Saturday to take the lead of the World Cup overall standings from teammate Marlies Schild.,Nicole Hosp,Austria
nationality,The UAE played with 10 men from the 27th when midfielder Hilal Saeed was sent off for a foul on Basheer .,Hilal Saeed,The UAE
nationality,"The visit of Israel's Foreign Minister Tzipi Livni to Cairo on Thursday, just two days before the attack, has also given rise to accusations that Cairo is complicit in the attack.",Tzipi Livni,Israel
nationality,"Little is known about Yang, a Beijing native described as a lonely man who loved surfing the Internet and reading, particularly art books.",Yang,Beijing
nationality,"Despite unresolved terrorism and human rights concerns , the United States took another step toward ending decades of hostility with the North African nation on Thursday as Secretary of State Condoleezza Rice held talks here with the Libyan foreign minister in the highest-level contact between the two countries in Washington in 35 years .",Secretary of State Condoleezza Rice,States
nationality,The administration of US President George W. Bush has abandoned the Kyoto Protocol on climate-changing greenhouse gases.,George W. Bush,US
nationality,"Maria Fernanda Alves , Brazil , 6-2 , 6-3 .",Maria Fernanda Alves,Brazil
nationality,"Kabuye was arrested over her suspected involvement in the assassination of former Rwandan president Juvenal Habyarimana in 1994 , and will be transferred into French custody on Wednesday .",Juvenal Habyarimana,Rwandan
nationality,"Outgoing US Secretary of State Condoleezza Rice said in a statement that the US ""holds Hamas responsible,"" whereas the European Union, Russia and UN Secretary- General Ban Ki-moon distanced themselves from blaming either side.",Condoleezza Rice,US
nationality,"Jens Pieper, Germany, 107-105.",Jens Pieper,Germany
nationality,"Trevell Quinley , United States , -LRB- 7.87 -RRB- , 25-9 3\/4 .",Trevell Quinley,United States
nationality,"Caroline Zhang , United States , 51.76 .",Caroline Zhang,United States
nationality,"During his visit to Singapore , Wen met with Singaporean President S.R. Nathan , Minister Mentor Lee Kuan Yew , Senior Minister Goh Chok Tong , and held talks with Prime Minister Lee Hsien Loong .",President S.R. Nathan,Singaporean
nationality,"Nobel Peace Prize laureate Martti Ahtisaari on Wednesday called on US president- elect Barack Obama to give priority to a comprehensive peace deal in the Middle East when he takes office, insisting that ""all conflicts can be settled.""",Barack Obama,US
nationality,"Forced to reckon with changing times , some poster artists -- like Balkrishna and MF Husain , known today as the Picasso of India -- have applied their skills to other art forms .",MF Husain,India
nationality,Germany's Interior Minister Wolfgang Schaeuble has said that potential troublemakers could be jailed.,Wolfgang Schaeuble,Germany
nationality,"Mary Joe Fernandez and Mal Washington, United States, 6-1, 6-4.",Mal Washington,United States
nationality,"Yang , of Beijing , was executed by lethal injection in Shanghai on Wednesday morning after the Supreme People 's Court upheld his death sentence last Friday .",Yang,Beijing
nationality,"Ingrid Jacquemod, France, 2:31.71 (1:36.60-55.11).",Ingrid Jacquemod,France
nationality,"Rice would represent the United States , with the thought that Bush could participate at a future session if initial discussions go well .",Rice,States
nationality,"In his latest book , `` The Conscience of a Liberal , '' Krugman argues for `` a new New Deal '' by reducing inequality in the United States and expanding the social safety net first created through programs initiated under Franklin D. Roosevelt in the 1930s .",Franklin D. Roosevelt,States
nationality,"Hezbollah 's commander in south Lebanon , Sheik Nabil Kaouk , called the swap an `` official admission of defeat '' for Israel .",Nabil Kaouk,Lebanon
nationality,"Virginie Razzano (30), France, def.",Virginie Razzano,France
nationality,"Nathalie Pechalat and Fabian Bourzat, France, 77.69",Fabian Bourzat,France
nationality,"In other matches , fourth-ranked Nikolay Davydenko beat Michael Llodra of France 6-4 , 6-2 , 6-4 to reach the fourth round , while No. 9 Tommy Robredo of Spain defeated Janko Tipsarevic of Serbia 6-3 , 6-4 , 6-0 and No. 19 Guillermo Canas of Argentina beat Kristof Vliegen of Belgium 6-2 , 6-2 , 2-6 , 6-3 .",Janko Tipsarevic,Serbia
nationality,"Lindsey Vonn, United States, 1 minute, 48.69 seconds.",Lindsey Vonn,United States
nationality,"Tobias Gruenenfelder, Switzerland, 1:20.57.",Tobias Gruenenfelder,Switzerland
nationality,"Caroline Wozniacki (30), Denmark, def.",Caroline Wozniacki,Denmark
nationality,"The index is backed by international figures including the Dalai Lama , Archbishop Desmond Tutu , former US President Jimmy Carter and US economist Joseph Stiglitz , all winners of the Nobel peace prize .",Joseph Stiglitz,US
nationality,"Natalie Du Toit , the South Africa 's hero who swam in last month 's Olympics , won the women 's 200m individual medley SM9 with a record-time of 2:27.83 , chopping a further 2.09 seconds off her former mark set in 2005 .",Natalie Du Toit,South Africa
nationality,"Anders Jacobsen, Norway, 262.3 points (128.5 meters-130.0 meters).",Anders Jacobsen,Norway
nationality,"Shahar Peer, Israel, 1,432.",Shahar Peer,Israel
nationality,"The move adds to questions over how much support Ahmadinejad has from Iran 's supreme leader , Ayatollah Ali Khamenei , in the country 's often murky internal politics .",Ayatollah Ali Khamenei,Iran
nationality,"The Bachmans are the parents of Elisabeth Bachman, a former women's volleyball Olympian who is married to Hugh McCutcheon, coach of the U.S. men's volleyball team.",Hugh McCutcheon,U.S.
nationality,"Nicole Hosp, Austria, 2:14.83 (1:08.27-1:06.56).",Nicole Hosp,Austria
nationality,"Norman Dlomo , South Africa , 2:10:38 .",Norman Dlomo,South Africa
nationality,"AIRAT VAKHITOV -- A 30-year old Russian and former imam, Vakhitov said he was arrested by the Russian secret police in 1999 and eventually fled to Tajikistan, where he ran into rebels of the Islamic Movement of Uzbekistan.",Vakhitov,Russian
nationality,"Daniel Sordo, Spain, Citroen, 1:11:17.3.",Daniel Sordo,Spain
nationality,"Stephen Donald and John-Patrick Smith (3), Australia, 3-6, 6-3, 10-8 tiebreak.",John-Patrick Smith,Australia
nationality,"Sylvain Chavanel, France, Cofidis, 2:39.",Sylvain Chavanel,France
nationality,"Maria Pietilae-Holmer, Sweden, 58.09.",Maria Pietilae-Holmer,Sweden
nationality,"Virginie Razzano of France heads the women 's field , defending her title against the likes of Maria Kirilenko of Russia , Shahar Peer of Israel , and Spain 's Anabel Medina Garrigues .",Shahar Peer,Israel
nationality,Kenya 's Eliud Kipchoge was second in 13:46.00 and Moses Kipsiro of Uganda was third in 13:46.75 .,Eliud Kipchoge,Kenya
nationality,"Authorities drafted new charges -- including murder , conspiracy and providing material support for terrorism -- against Canadian Omar Khadr , Australian David Hicks and Salim Ahmed Hamdan of Yemen , said Air Force Col. Morris Davis , chief prosecutor in the Guantanamo war crimes trials .",Salim Ahmed Hamdan,Yemen
nationality,Slovakia forward Stanislav Sestak scored midway through the second half Wednesday to give his team a 1-1 draw in a friendly against Hungary.,Stanislav Sestak,Slovakia
nationality,"Anastasia Grebenkina and Vazgen Azrojan, Armenia, 79.37.",Anastasia Grebenkina,Armenia
nationality,Talks about renewing the ceasefire come amid calls in Israel for a major offensive against Gaza and after Israel 's interim Prime Minister Ehud Olmert told security chiefs to make plans for military action against the militants .,Prime Minister Ehud Olmert,Israel
nationality,"Hsieh Cheng-peng and Yang Tsung-hua, Taiwan, def.",Yang Tsung-hua,Taiwan
nationality,"3, Torri Edwards, United States, 11.22.",Torri Edwards,United States
nationality,"The United States needs to be ready to press compromise proposals , something Bush and his secretary of state , Condoleezza Rice , show little interest in doing .",Bush,The United States
nationality,"But ""if the food and toy problems are not resolved,"" said Andy Rothman, an analyst at CLSA in Shanghai, ""China's image may be hurt enough that foreign companies and consumers become reluctant to buy computers, telecom switches and machine tools made in China.""",Andy Rothman,Shanghai
